BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
1490,0.004,0.012,0.04,0.1,1,4.426909734381848,717579.0968650919,2.8158e+06,0.01218,8.4473e+06,0.29197,0.8,0.1
1491,0.004,0.012,0.04,0.1,1,4.411002279412102,275986.32710798277,1.0830e+06,0.01218,3.2489e+06,0.29197,0.8,0.1
1492,0.004,0.008,0.024,0.07,1,6.464376151361403,301076.7679097913,1.5742e+06,0.00406,3.1485e+06,0.06483,0.6,0.1
1493,0.004,0.012,0.04,0.1,1,4.305998077107156,361290.7732339733,1.4177e+06,0.01218,4.2531e+06,0.29197,0.8,0.1
1494,0.004,0.008,0.024,0.07,1,5.7132681816226105,476701.8282051921,2.4925e+06,0.00406,4.9851e+06,0.06483,0.6,0.1
1495,0.004,0.008,0.024,0.07,1,6.219050335858254,888194.5446555516,4.6441e+06,0.00406,9.2883e+06,0.06483,0.6,0.1
1496,0.004,0.012,0.04,0.1,1,4.130465158287339,705035.9288185709,2.7666e+06,0.01218,8.2997e+06,0.29197,0.8,0.1
1497,0.004,0.012,0.04,0.1,1,4.155891808763745,787832.6713926148,3.0915e+06,0.01218,9.2744e+06,0.29197,0.8,0.1
1498,0.004,0.012,0.04,0.1,1,4.394158632507062,351262.7743773656,1.3784e+06,0.01218,4.1351e+06,0.29197,0.8,0.1
1499,0.004,0.012,0.04,0.1,1,4.53975037933937,331189.31075385935,1.2996e+06,0.01218,3.8988e+06,0.29197,0.8,0.1
1500,0.004,0.008,0.024,0.07,1,6.102487025709271,301082.7362030381,1.5743e+06,0.00406,3.1486e+06,0.06483,0.6,0.1
1501,0.004,0.008,0.024,0.07,1,6.190862836677803,361302.96177772223,1.8892e+06,0.00406,3.7783e+06,0.06483,0.6,0.1
1502,0.004,0.008,0.024,0.07,1,6.637554288653446,737652.5646641885,3.8570e+06,0.00406,7.7140e+06,0.06483,0.6,0.1
1503,0.004,0.008,0.024,0.07,1,6.169825017835222,316138.1680230781,1.6530e+06,0.00406,3.3060e+06,0.06483,0.6,0.1
1504,0.004,0.012,0.04,0.1,1,4.8600174583285956,421513.5089100437,1.6540e+06,0.01218,4.9621e+06,0.29197,0.8,0.1
1505,0.004,0.012,0.04,0.1,1,4.38957914929396,489263.0626610557,1.9199e+06,0.01218,5.7596e+06,0.29197,0.8,0.1
1506,0.004,0.008,0.024,0.07,2,2.791132702121632,531917.1926201629,"5.5625e+06,3.7083e+06","0.01239,0.00826","1.1125e+07,7.4167e+06","0.19812,0.13208",0.6,0.1
1507,0.004,0.012,0.04,0.1,1,4.430998508009382,577078.2416472627,2.2645e+06,0.01218,6.7934e+06,0.29197,0.8,0.1
1508,0.004,0.012,0.04,0.1,1,4.349303832075657,604675.7602089235,2.3727e+06,0.01218,7.1182e+06,0.29197,0.8,0.1
1509,0.004,0.008,0.024,0.07,2,3.251034571990028,120435.60931917545,"1.2595e+06,8.3963e+05","0.01239,0.00826","2.5189e+06,1.6793e+06","0.19812,0.13208",0.6,0.1
1510,0.004,0.008,0.024,0.07,1,6.304677926954079,90325.67144799739,4.7229e+05,0.00406,9.4458e+05,0.06483,0.6,0.1
1511,0.004,0.008,0.024,0.07,1,6.053944355433128,275995.5881102193,1.4431e+06,0.00406,2.8862e+06,0.06483,0.6,0.1
1512,0.004,0.012,0.04,0.1,1,4.013818219115844,351265.2639173311,1.3784e+06,0.01218,4.1351e+06,0.29197,0.8,0.1
1513,0.004,0.008,0.024,0.07,1,6.032621477693656,286033.42594348406,1.4956e+06,0.00406,2.9912e+06,0.06483,0.6,0.1
1514,0.004,0.008,0.024,0.07,1,5.8421962460561705,421520.85572789365,2.2040e+06,0.00406,4.4080e+06,0.06483,0.6,0.1
1515,0.004,0.012,0.04,0.1,1,4.145119847643442,451629.2941871576,1.7722e+06,0.01218,5.3166e+06,0.29197,0.8,0.1
1516,0.004,0.012,0.04,0.1,1,4.3946451775359145,451630.86980980233,1.7722e+06,0.01218,5.3166e+06,0.29197,0.8,0.1
1517,0.004,0.008,0.024,0.07,1,6.626839830631451,521883.68851002085,2.7288e+06,0.00406,5.4576e+06,0.06483,0.6,0.1
1518,0.004,0.008,0.024,0.07,1,6.217490662441607,489263.12883039954,2.5582e+06,0.00406,5.1164e+06,0.06483,0.6,0.1
1519,0.004,0.008,0.024,0.07,1,5.7421784847116415,413992.782690157,2.1647e+06,0.00406,4.3293e+06,0.06483,0.6,0.1
1520,0.004,0.0069,0.0187,0.0525,1,6.233032374090599,220797.72603619046,5.7833e+05,0.00203,1.1567e+06,0.02447,0.4,0.1
1521,0.004,0.012,0.04,0.1,2,2.265152913687376,258434.12177165045,"2.0282e+06,1.3521e+06","0.03721,0.02480","6.0846e+06,4.0564e+06","0.89218,0.59479",0.8,0.1
1522,0.004,0.008,0.024,0.07,1,5.912942977252372,361306.1423411576,1.8892e+06,0.00406,3.7783e+06,0.06483,0.6,0.1
1523,0.004,0.012,0.04,0.1,1,4.238701685537328,825485.1314528617,3.2392e+06,0.01218,9.7176e+06,0.29197,0.8,0.1
1524,0.004,0.012,0.04,0.1,1,4.270335024282692,652361.3112304461,2.5599e+06,0.01218,7.6796e+06,0.29197,0.8,0.1
1525,0.004,0.012,0.04,0.1,1,4.102977619555985,376362.88574412523,1.4768e+06,0.01218,4.4305e+06,0.29197,0.8,0.1
1526,0.004,0.012,0.04,0.1,1,4.4077832387876805,331196.5357610381,1.2996e+06,0.01218,3.8988e+06,0.29197,0.8,0.1
1527,0.004,0.012,0.04,0.1,1,4.241472374138274,489268.74820537126,1.9199e+06,0.01218,5.7597e+06,0.29197,0.8,0.1
1528,0.004,0.008,0.024,0.07,1,6.225224093008512,326180.94333018374,1.7055e+06,0.00406,3.4110e+06,0.06483,0.6,0.1
1529,0.004,0.008,0.024,0.07,1,5.831406418852338,301089.73049437883,1.5743e+06,0.00406,3.1486e+06,0.06483,0.6,0.1
1530,0.004,0.012,0.04,0.1,1,4.174877261507848,541959.333872976,2.1266e+06,0.01218,6.3799e+06,0.29197,0.8,0.1
1531,0.004,0.012,0.04,0.1,2,2.2120722851757977,863116.5208493635,"6.7737e+06,4.5158e+06","0.03721,0.02480","2.0321e+07,1.3547e+07","0.89218,0.59479",0.8,0.1
1532,0.004,0.008,0.024,0.07,1,5.983413118704861,188183.3427593788,9.8396e+05,0.00406,1.9679e+06,0.06483,0.6,0.1
1533,0.004,0.012,0.04,0.1,1,4.652041088277676,632292.6119061314,2.4811e+06,0.01218,7.4433e+06,0.29197,0.8,0.1
1534,0.004,0.008,0.024,0.07,1,5.975399808309788,281015.3410045973,1.4694e+06,0.00406,2.9387e+06,0.06483,0.6,0.1
