BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
417,0.004,0.0069,0.0187,0.0525,1,6.131359785719585,298915.6034355006,7.8294e+05,0.00203,1.5659e+06,0.02447,0.4,0.1
418,0.004,0.0099,0.0306,0.075,1,4.526381043855074,418483.5589948418,1.2316e+06,0.00913,3.6948e+06,0.16438,0.6,0.1
419,0.005,0.0087,0.0233,0.06,1,6.11661440989679,219208.6482137396,2.6880e+05,0.00124,8.0641e+05,0.02187,0.5,0.4
420,0.004,0.0099,0.0306,0.075,1,4.730331434130526,1429837.2685176777,4.2080e+06,0.00913,1.2624e+07,0.16438,0.6,0.1
421,0.004,0.0099,0.0306,0.075,1,4.6586463195377945,478277.61862910516,1.4076e+06,0.00913,4.2227e+06,0.16438,0.6,0.1
422,0.004,0.0099,0.0306,0.075,1,4.2144102597789415,274010.76401980483,8.0641e+05,0.00913,2.4192e+06,0.16438,0.6,0.1
423,0.004,0.0099,0.0306,0.075,1,4.479611939345647,199283.57528504913,5.8649e+05,0.00913,1.7595e+06,0.16438,0.6,0.1
424,0.004,0.0099,0.0306,0.075,1,4.40714316841402,298926.0992083255,8.7974e+05,0.00913,2.6392e+06,0.16438,0.6,0.1
425,0.004,0.0099,0.0306,0.075,1,4.5694344856843045,398564.6274457432,1.1730e+06,0.00913,3.5189e+06,0.16438,0.6,0.1
426,0.004,0.0069,0.0187,0.0525,1,5.808873402037303,298930.09652845416,7.8298e+05,0.00203,1.5660e+06,0.02447,0.4,0.1
427,0.004,0.0099,0.0306,0.075,1,4.416115428995353,249107.63203424186,7.3312e+05,0.00913,2.1994e+06,0.16438,0.6,0.1
428,0.004,0.0099,0.0306,0.075,1,4.49910774752204,418503.8197148457,1.2317e+06,0.00913,3.6950e+06,0.16438,0.6,0.1
429,0.004,0.0069,0.0187,0.0525,1,5.582830155077862,358716.976292247,9.3958e+05,0.00203,1.8792e+06,0.02447,0.4,0.1
430,0.004,0.0069,0.0187,0.0525,1,5.745804249720896,313888.54408739426,8.2216e+05,0.00203,1.6443e+06,0.02447,0.4,0.1
431,0.004,0.0099,0.0306,0.075,1,3.8535556423278767,846991.3854264,2.4927e+06,0.00913,7.4781e+06,0.16438,0.6,0.1
432,0.004,0.0069,0.0187,0.0525,1,6.014435381822932,244133.95636428508,6.3945e+05,0.00203,1.2789e+06,0.02447,0.4,0.1
433,0.004,0.0099,0.0306,0.075,1,4.423074255491917,298943.40841960354,8.7979e+05,0.00913,2.6394e+06,0.16438,0.6,0.1
434,0.004,0.0099,0.0306,0.075,2,2.300044674611208,249119.57970667986,"1.4663e+06,9.7755e+05","0.02790,0.01860","4.3990e+06,2.9326e+06","0.50229,0.33486",0.6,0.1
