BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
6334,0.004,0.0099,0.0306,0.075,1,4.242827469770018,175915000.0,5.1772e+08,0.00913,1.5532e+09,0.16438,0.6,0.1
6335,0.004,0.0064,0.016,0.04,1,6.12168593276551,22801000.0,1.3868e+07,0.00062,4.1604e+07,0.01076,0.5,0.4
6336,0.0024,0.0048,0.012,0.028,3,2.1034231259206813,9000000.0,"2.6487e+07,2.2072e+07,1.3244e+07","0.00407,0.00339,0.00203","5.9596e+07,4.9663e+07,2.9798e+07","0.04578,0.03815,0.02289",0.2,0.4
6337,0.004,0.0099,0.0306,0.075,1,4.1733435811046595,68542333.33333333,2.0172e+08,0.00913,6.0516e+08,0.16438,0.6,0.1
6338,0.0032,0.0051,0.0128,0.035,3,2.046174524152546,243967000.0,"9.5493e+08,7.9578e+08,4.7747e+08","0.00541,0.00451,0.00271","1.9099e+09,1.5916e+09,9.5493e+08","0.06451,0.05376,0.03225",0.2,0.1
6339,0.004,0.0099,0.0306,0.075,2,2.1287917161913925,50134000.0,"2.9509e+08,1.9673e+08","0.02790,0.01860","8.8527e+08,5.9018e+08","0.50229,0.33486",0.6,0.1
6340,0.0032,0.0051,0.0128,0.035,2,2.9101107609169907,314437000.0,"8.2051e+08,5.4701e+08","0.00309,0.00206","1.6410e+09,1.0940e+09","0.03686,0.02457",0.2,0.1
6341,0.0032,0.0051,0.0128,0.035,2,3.030726329103823,13194000.0,"3.4429e+07,2.2953e+07","0.00309,0.00206","6.8858e+07,4.5906e+07","0.03686,0.02457",0.2,0.1
6342,0.004,0.0099,0.0306,0.075,2,2.118329311506564,23104000.0,"1.3599e+08,9.0660e+07","0.02790,0.01860","4.0797e+08,2.7198e+08","0.50229,0.33486",0.6,0.1
6343,0.006,0.0104,0.0235,0.06,3,2.418356212306535,172273000.0,"6.3375e+08,5.2812e+08,3.1687e+08","0.01038,0.00865,0.00519","1.9012e+09,1.5844e+09,9.5062e+08","0.18419,0.15349,0.09209",1.0,0.0
6344,0.0024,0.0048,0.012,0.028,2,3.0528439862243615,25194000.0,"4.9431e+07,3.2954e+07","0.00233,0.00155","1.1122e+08,7.4146e+07","0.02616,0.01744",0.2,0.4
6345,0.004,0.0099,0.0306,0.075,2,2.1416881451278087,128507000.0,"7.5639e+08,5.0426e+08","0.02790,0.01860","2.2692e+09,1.5128e+09","0.50229,0.33486",0.6,0.1
6346,0.004,0.0064,0.016,0.04,3,1.988550081192573,321883000.0,"5.8733e+08,4.8944e+08,2.9366e+08","0.00330,0.00275,0.00165","1.7620e+09,1.4683e+09,8.8099e+08","0.05756,0.04797,0.02878",0.5,0.4
6347,0.003,0.006,0.015,0.035,3,,243708000.0,"7.1723e+08,5.9769e+08,3.5862e+08","0.00407,0.00339,0.00203","1.6138e+09,1.3448e+09,8.0689e+08","0.04578,0.03815,0.02289",0.3,0.4
6348,0.0032,0.0061,0.0158,0.04,1,5.749763864509704,185744000.0,1.8221e+08,0.00076,4.5554e+08,0.01142,0.2,0.4
6349,0.0032,0.0061,0.0158,0.04,1,5.880162002407509,22804600.0,2.2371e+07,0.00076,5.5928e+07,0.01142,0.2,0.4
6350,0.004,0.0099,0.0306,0.075,2,2.4517667205177305,8700000.0,"5.1208e+07,3.4139e+07","0.02790,0.01860","1.5362e+08,1.0242e+08","0.50229,0.33486",0.6,0.1
6351,0.004,0.0099,0.0306,0.075,2,2.025691504836851,83188000.0,"4.8964e+08,3.2643e+08","0.02790,0.01860","1.4689e+09,9.7929e+08","0.50229,0.33486",0.6,0.1
6352,0.004,0.0099,0.0306,0.075,2,1.9939606958767733,103519000.0,"6.0931e+08,4.0621e+08","0.02790,0.01860","1.8279e+09,1.2186e+09","0.50229,0.33486",0.6,0.1
6353,0.004,0.0099,0.0306,0.075,2,2.213410483322871,16400000.0,"9.6530e+07,6.4354e+07","0.02790,0.01860","2.8959e+08,1.9306e+08","0.50229,0.33486",0.6,0.1
6354,0.003,0.006,0.015,0.035,3,,8200000.0,"2.4133e+07,2.0110e+07,1.2066e+07","0.00407,0.00339,0.00203","5.4298e+07,4.5249e+07,2.7149e+07","0.04578,0.03815,0.02289",0.3,0.4
6355,0.004,0.0069,0.0187,0.0525,3,2.0082362197286394,41771000.0,"3.2823e+08,2.7352e+08,1.6411e+08","0.01087,0.00905,0.00543","6.5646e+08,5.4705e+08,3.2823e+08","0.13084,0.10903,0.06542",0.4,0.1
6356,0.006,0.012,0.03,0.08,3,2.7145693791651597,12000000.0,"8.8290e+07,7.3575e+07,4.4145e+07","0.02076,0.01730,0.01038","2.6487e+08,2.2072e+08,1.3244e+08","0.50030,0.41691,0.25015",1.0,0.0
6357,0.004,0.0099,0.0306,0.075,1,3.949982222768407,18643000.0,5.4866e+07,0.00913,1.6460e+08,0.16438,0.6,0.1
6358,0.004,0.012,0.04,0.1,2,1.9323028334493393,2400000.0,"1.8835e+07,1.2557e+07","0.03721,0.02480","5.6506e+07,3.7670e+07","0.89218,0.59479",0.8,0.1
6359,0.0032,0.0061,0.0158,0.04,3,1.8852519446698057,36600000.0,"1.0771e+08,8.9762e+07,5.3857e+07","0.00407,0.00339,0.00203","2.6928e+08,2.2440e+08,1.3464e+08","0.06104,0.05087,0.03052",0.2,0.4
6360,0.0024,0.0048,0.012,0.028,1,6.3760628377903075,15380666.666666666,1.5088e+07,0.00076,3.3949e+07,0.00856,0.2,0.4
6361,0.0048,0.0076,0.0162,0.04,1,7.738386560665765,18894000.0,1.1492e+07,0.00096,3.4475e+07,0.01752,1.0,0.0
6362,0.004,0.012,0.04,0.1,2,2.079611825698402,285331500.0,"2.2393e+09,1.4929e+09","0.03721,0.02480","6.7178e+09,4.4786e+09","0.89218,0.59479",0.8,0.1
6363,0.0032,0.0051,0.0128,0.035,1,6.307840847910344,19133266.666666664,2.4964e+07,0.00101,4.9927e+07,0.01206,0.2,0.1
6364,0.0048,0.0076,0.0162,0.04,1,7.84179013272432,3752600.0,2.2824e+06,0.00096,6.8472e+06,0.01752,1.0,0.0
6365,0.004,0.0099,0.0306,0.075,1,4.666107419872144,718000.0,2.1131e+06,0.00913,6.3392e+06,0.16438,0.6,0.1
6366,0.0048,0.0076,0.0162,0.04,1,7.225653004205738,8356000.0,5.0823e+06,0.00096,1.5247e+07,0.01752,1.0,0.0
6367,0.0032,0.0061,0.0158,0.04,1,5.433368179347305,135428000.0,1.3285e+08,0.00076,3.3214e+08,0.01142,0.2,0.4
6368,0.004,0.0064,0.016,0.04,1,5.850861247858592,190000000.0,1.1556e+08,0.00062,3.4669e+08,0.01076,0.5,0.4
6369,0.006,0.0104,0.0235,0.06,3,2.386915333195474,160202500.0,"5.8934e+08,4.9112e+08,2.9467e+08","0.01038,0.00865,0.00519","1.7680e+09,1.4734e+09,8.8402e+08","0.18419,0.15349,0.09209",1.0,0.0
6370,0.004,0.012,0.04,0.1,4,1.805275251797585,19160000.0,"3.0074e+08,2.7066e+08,2.1051e+08,1.2029e+08","0.03069,0.02762,0.02148,0.01228","7.5184e+08,6.7665e+08,5.2629e+08,3.0074e+08","0.61041,0.54937,0.42729,0.24416",0.6,0.1
6371,0.0032,0.0079,0.0245,0.06,4,1.8117025599486651,39955000.0,"1.5678e+08,1.4111e+08,1.0975e+08,6.2713e+07","0.00767,0.00691,0.00537,0.00307","3.9196e+08,3.5276e+08,2.7437e+08,1.5678e+08","0.11269,0.10142,0.07889,0.04508",0.2,0.1
6372,0.004,0.0069,0.0187,0.0525,3,2.1489197190552773,10515000.0,"8.2625e+07,6.8854e+07,4.1312e+07","0.01087,0.00905,0.00543","1.6525e+08,1.3771e+08,8.2625e+07","0.13084,0.10903,0.06542",0.4,0.1
